,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,vleAvBef,vleSumNorm,avAssNorm,times,distance,max_dist,res
5159,3,0,2193231,1,1,2,0,1,0,60,0,2.707865169,0.016471073,0.4,11,16,3,0
5160,5,1,2197175,0,0,0,5,1,0,90,0,4.789815818,0.303342255,0.868571429,171,262,17,1
5161,5,0,2197511,1,9,2,2,1,0,90,0,3.124242424,0.070688354,0.793333333,83,236,15,1
5162,3,1,2198952,1,2,0,2,1,0,60,0,2.905405405,0.044197378,0.713333333,84,242,14,1
5163,1,0,2210318,1,10,0,4,1,0,60,0,1.846153846,0.003225585,0.86,17,186,68,1
5164,1,1,2210666,0,3,3,4,0,0,60,0,2.75,0.004460916,0.616666667,6,43,19,0
5165,2,2,2211797,1,6,0,7,0,0,100,0,3.492890995,0.05051129,0.881428571,201,269,44,1
5166,1,2,2221869,0,10,1,9,1,0,150,0,2.352631579,0.030608743,0.86,60,76,32,0
5167,5,2,2222615,1,10,0,6,1,0,90,0,4.491758242,0.112140553,0.706666667,88,236,19,1
5168,5,1,2226620,1,6,1,5,1,0,145,0,5.13618677,0.09052227,0.92,37,88,20,0
5169,1,3,2228601,0,9,0,5,1,0,120,0,3.901763224,0.106238419,0.853333333,123,260,11,1
5170,0,1,2229865,0,11,0,9,1,0,60,0,3.694570136,0.112003294,0.746666667,163,241,12,1
5171,4,3,2230251,1,5,2,0,1,0,60,0,3.351351351,0.042481642,0.56,51,256,35,1
5172,3,3,2231512,1,7,1,8,1,0,60,0,2.157894737,0.011186604,0.76,36,244,26,1
5173,1,0,2231614,0,8,0,8,1,0,120,1,2.810026385,0.073021756,0.887142857,89,239,14,1
5174,3,1,2232218,1,8,0,2,1,1,120,0,1.609756098,0.004460916,0.841666667,140,240,30,1
5175,1,3,2241250,0,6,2,8,1,0,60,0,2.344827586,0.009264978,0,8,68,22,0
5176,5,2,2242595,1,3,2,5,0,3,60,0,4.772965879,0.249536751,0.76,149,240,20,0
5177,5,1,2243505,1,8,0,3,0,0,90,0,3.097014925,0.08537506,0.655714286,121,268,10,1
5178,5,2,2244285,1,0,0,3,0,0,60,0,4.211309524,0.194152769,0.835714286,92,234,41,1
5179,1,0,2244724,0,0,0,6,1,0,60,0,2.369565217,0.014892595,0.777142857,28,222,31,0
5180,6,1,2246073,1,3,2,7,1,0,90,0,4.034482759,0.024020314,0.85,25,228,25,1
5181,1,0,2249372,0,8,0,4,1,0,120,0,3.133928571,0.144465033,0.684285714,159,240,6,1
5182,1,3,2251500,1,5,2,3,1,0,60,1,2.383928571,0.054903576,0.273333333,95,234,30,0
5183,4,1,2252437,1,5,2,0,1,0,60,0,5.605839416,0.105346236,0.68,135,242,29,1
5184,3,1,2252750,0,0,0,2,0,0,220,0,2.228782288,0.04138357,0.5575,74,261,20,1
5185,5,1,2252765,0,6,1,8,1,0,60,0,3.720670391,0.137053051,0.818571429,135,268,10,1
5186,5,0,2252905,0,6,0,2,0,1,60,0,2,0.002264772,0,5,233,119,0
5187,5,3,2254637,1,9,2,5,1,0,60,0,3.633608815,0.090453641,0.606666667,125,265,14,1
5188,4,1,2255516,1,11,2,9,1,0,95,0,4.753445636,0.212957244,0.92,162,260,16,1
5189,4,3,2257400,0,6,2,6,0,0,60,0,4.11682243,0.060393933,0.836666667,69,235,31,1
5190,3,3,2260861,1,6,0,2,1,0,60,0,2.139372822,0.042069865,0.9275,95,243,24,1
5191,3,2,2266889,1,0,0,3,1,0,60,0,2.626373626,0.032736257,0.8575,45,226,27,1
5192,6,3,2270562,0,7,2,5,1,0,30,0,2.673819742,0.08544369,0.8375,149,251,21,1
5193,5,2,2270880,1,11,2,0,1,0,90,1,2.242718447,0.031638185,0.7775,42,231,28,1
5194,6,1,2271264,0,1,0,8,1,0,30,0,2.666666667,0.004872692,0.595,14,220,65,1
5195,1,2,2271743,0,10,0,0,0,2,180,1,2.710526316,0.014069041,0.805,16,81,21,0
5196,0,3,2277857,0,11,0,6,1,0,60,0,3.729390681,0.142749297,0.616666667,142,242,10,1
5197,1,3,2278390,1,11,0,5,1,0,60,0,5.702319588,0.303616773,0.866666667,201,250,27,0
5198,3,0,2279449,1,9,0,1,0,0,60,0,2.325726141,0.076865006,0.88,132,239,6,1
5199,1,0,2279538,0,9,0,4,1,2,60,0,4.666666667,0.003774621,0.52,2,14,14,0
5200,1,0,2280038,1,12,2,4,0,2,60,0,2.791666667,0.004529545,0.84,8,177,78,0
5201,3,1,2284294,0,1,1,9,0,0,60,0,1.869565217,0.061903781,0.865,206,259,4,1
5202,3,3,2285405,1,8,1,4,1,0,130,0,2,0.029991078,0.793333333,108,262,18,1
5203,2,3,2285527,1,9,0,2,0,0,120,0,3.433673469,0.046119004,0.86375,111,250,35,1
5204,5,0,2288454,1,1,2,8,0,1,120,0,3.928057554,0.074874751,0.81,64,220,36,1
5205,2,2,2289032,1,8,0,7,1,0,60,0,2.913043478,0.018324068,0.615,16,136,41,0
5206,3,1,2289847,1,2,2,7,0,0,60,0,3.00330033,0.062384188,0.8925,105,258,14,1
5207,5,3,2298895,1,0,0,5,1,2,60,0,4.604452055,0.184476014,0,170,255,24,1
5208,1,0,2303034,0,9,0,1,1,1,60,1,2.454081633,0.032942145,0,38,83,9,0
5209,1,2,2303083,0,7,0,8,0,0,120,0,1.5,0.000137259,0,1,0,0,0
5210,1,2,2308026,0,10,3,0,1,0,60,0,2.592592593,0.009539496,0.761428571,20,201,26,1
5211,0,3,2318055,1,10,0,8,1,1,60,0,3.44,0.058952714,0.773333333,77,244,23,1
5212,1,3,2318161,0,8,0,3,1,0,60,0,3.574468085,0.022990872,0.503333333,18,225,45,1
5213,1,1,2320306,0,7,2,2,1,0,60,0,3.015283843,0.094708668,0.951428571,135,264,9,1
5214,6,2,2322120,0,12,1,9,1,0,30,0,2,0.000480406,0,1,0,0,0
5215,3,1,2327045,1,3,0,0,1,0,60,0,2.17877907,0.102806945,0.885,174,257,11,1
5216,2,3,2327472,1,2,1,2,1,0,30,0,2.619047619,0.018804475,0.68625,136,255,18,1
5217,5,2,2327494,1,3,2,9,1,1,90,0,2.117647059,0.012284675,0,72,227,27,1
5218,3,0,2332060,1,0,2,4,0,0,60,1,2.34057971,0.066433326,0.605,109,235,11,1
5219,5,3,2332934,1,2,2,6,0,2,180,0,2.318996416,0.044334637,0.75,57,244,28,0
5220,3,3,2333244,0,10,1,5,1,1,90,0,3.296551724,0.032736257,0.968888889,154,256,36,1
5221,1,3,2333415,0,6,0,7,1,0,120,0,3.757009346,0.082698511,0.54,106,257,32,1
5222,5,0,2338422,1,6,0,2,1,0,60,0,4.538745387,0.084345618,0.7325,64,236,19,1
5223,5,3,2339267,0,8,0,7,0,0,60,0,3.982876712,0.079747444,0.72,52,260,48,1
5224,2,3,2339333,1,9,1,8,1,0,30,0,2.163934426,0.008990461,0.365,52,266,23,1
5225,2,3,2340786,1,3,0,8,1,0,30,0,3.598958333,0.094777297,0.92625,184,232,13,1
5226,3,3,2341830,0,6,1,1,0,1,90,0,3.029090909,0.057099719,0.8125,133,262,7,1
5227,1,2,2343413,0,3,0,9,0,1,120,0,2.555555556,0.028343971,0.897142857,43,207,40,1
5228,5,3,2343785,1,0,2,6,0,0,120,0,4.205607477,0.185230938,0.875714286,109,268,17,1
5229,0,1,2344901,0,12,0,5,0,0,60,0,3.032258065,0.019284881,0.49,30,207,39,0
5230,2,3,2345751,1,5,0,0,0,0,60,0,3.449698189,0.235261821,0.905,259,269,3,1
5231,1,3,2346145,0,5,0,5,1,0,60,0,7.78,0.133415689,0.55,72,237,15,1
5232,3,2,2348961,1,0,0,8,1,0,120,0,2.034285714,0.024363462,0.6375,47,230,28,1
5233,6,2,2351589,0,7,1,4,1,0,30,0,4.455357143,0.034177476,0.973333333,42,217,17,1
5234,4,3,2352407,0,10,0,3,1,0,90,0,4.127182045,0.113513143,0.773333333,88,268,26,1
5235,5,0,2354732,1,12,2,9,0,0,60,0,3.610421836,0.099787249,0.738,91,207,18,0
5236,0,3,2355470,1,1,0,7,1,0,120,0,1.6,0.0065198,0.556666667,31,265,31,1
5237,3,2,2356318,0,2,0,0,0,0,60,1,2.455882353,0.022853613,0.5225,31,202,24,0
5238,3,3,2357019,0,0,0,6,1,0,145,0,2.391891892,0.024226203,0.705,61,261,28,1
5239,5,1,2357629,1,3,2,2,0,0,60,1,4.628205128,0.099032324,0.8625,63,265,35,1
5240,4,2,2359504,0,6,4,8,1,0,30,0,4.335820896,0.039805092,0.8,22,58,26,0
5241,5,1,2360322,1,11,0,4,0,0,120,0,3.26754386,0.051060325,0.716666667,50,236,45,1
5242,5,1,2364160,1,7,0,2,1,0,210,0,4.353780314,0.209388511,0.89,137,259,53,1
5243,5,0,2364565,0,3,0,9,0,1,150,0,5.111658456,0.213574909,0.78,133,228,11,1
5244,3,1,2366024,1,5,0,1,0,0,90,0,2.436746988,0.110973852,0.87,96,155,15,0
5245,5,3,2366656,0,5,1,0,0,0,60,0,4.332394366,0.105483495,0.826,89,262,26,1
5246,6,1,2369187,0,9,0,4,0,0,30,0,3.727272727,0.01681422,0.9,27,226,25,1
5247,3,2,2371311,1,0,2,5,0,0,60,0,2.042553191,0.0065198,0,4,23,10,0
5248,5,1,2374002,0,0,1,8,1,0,60,0,4.909090909,0.396472445,0.895,142,258,14,1
5249,1,3,2375759,0,5,2,1,0,1,60,0,3.271468144,0.080982774,0.866666667,112,244,19,1
5250,0,3,2375975,0,0,0,5,1,0,60,1,4.150492264,0.202456935,0.703333333,155,242,7,1
5251,2,3,2376512,1,3,2,5,0,0,30,0,2.343137255,0.032736257,0.878571429,115,221,22,1
5252,1,0,2376628,0,11,0,2,1,0,120,0,2.319444444,0.011392492,0.731428571,20,226,29,1
5253,3,0,2381845,0,5,2,2,0,1,160,0,2.35326087,0.089081051,0.7,104,232,14,0
5254,1,1,2382253,0,11,0,3,0,1,60,0,1.798742138,0.019559399,0.85,35,161,18,0
5255,3,1,2383036,0,12,0,9,0,0,120,0,2.373433584,0.064923478,0.8675,142,257,21,1
5256,3,0,2388623,0,8,0,8,0,0,60,1,2.178470255,0.052707433,0,124,226,22,1
5257,1,3,2394741,0,0,2,3,1,1,60,0,2.621848739,0.021343765,0.255,13,83,28,0
5258,3,3,2396471,0,1,0,3,0,0,60,0,2,0.046873928,0.9025,88,243,12,1
5259,3,3,2396643,0,8,0,7,0,0,60,0,2.306306306,0.017500515,0.7475,34,195,30,0
5260,1,1,2396786,0,2,0,9,1,0,60,0,3.192307692,0.011323862,0.825,10,40,16,0
5261,3,3,2398169,0,8,0,8,1,0,60,0,2,0.003088326,0,5,39,14,0
5262,5,3,2399758,1,8,2,8,1,0,60,0,3.767489712,0.125591929,0.92,152,266,13,1
5263,1,1,2400851,0,12,2,2,1,0,60,0,3.268115942,0.030883261,0.677142857,72,250,14,1
5264,5,3,2403701,1,7,1,6,2,0,60,0,5.321948134,0.577379727,0.822,251,269,5,1
5265,1,3,2407594,0,3,0,4,1,0,120,0,4.635193133,0.074051198,0.72,105,250,22,1
5266,5,1,2411773,1,10,0,4,0,0,60,0,4.695464363,0.149131837,0.867142857,94,262,26,1
5267,0,1,2412967,0,8,0,7,1,0,60,0,3.835978836,0.099444101,0.79,162,260,14,1
5268,3,1,2416024,1,0,2,6,1,0,60,0,3.576576577,0.054423169,0.64,60,257,13,0
5269,1,1,2416774,0,0,0,3,1,0,120,0,2.060606061,0.027932194,0.81,58,243,30,1
5270,2,2,2418732,0,4,1,5,1,0,60,0,3.148698885,0.058060531,0.882857143,154,235,18,1
5271,5,0,2419926,1,8,1,7,0,0,80,0,4.415441176,0.082355363,0.848333333,83,222,25,1
5272,1,2,2420725,0,1,2,1,1,0,120,0,2.489451477,0.040422758,0.888,35,192,52,0
5273,2,3,2421961,1,12,0,2,0,1,30,0,1.666666667,0.001990255,0.355,61,256,100,0
5274,1,3,2423078,1,3,0,0,1,2,60,0,1.714285714,0.000754924,0.7,3,1,24,0
5275,5,0,2424750,1,3,2,5,0,0,60,0,3.264990329,0.115777915,0.6375,78,232,18,1
5276,1,1,2425156,0,0,1,2,1,0,180,0,3,0.018873104,0.64,41,242,38,1
5277,1,3,2428341,0,7,0,3,1,0,60,0,2.116883117,0.011117974,0.806666667,20,212,59,1
5278,1,3,2432551,1,6,0,0,1,0,60,0,4.666666667,0.032598998,0.866666667,15,193,42,0
5279,2,2,2433069,1,0,0,4,0,0,60,0,3.279461279,0.066776474,0.895,90,240,20,1
5280,0,3,2434159,1,5,0,9,0,0,60,0,2,0.007892389,0.563333333,31,260,38,1
5281,4,2,2434339,1,9,0,3,1,1,135,0,3.752873563,0.044746414,0.996666667,48,227,33,1
5282,4,1,2435726,0,6,1,3,0,0,60,0,3.708955224,0.068149063,0.916666667,52,234,31,1
5283,1,3,2436711,0,1,0,5,1,0,60,0,3.667870036,0.069658912,0.653333333,78,251,29,1
5284,5,0,2439239,1,2,4,3,1,0,60,0,4.71552795,0.260448837,0.744545455,156,240,17,1
5285,1,0,2442685,1,0,2,3,0,1,120,0,2.578947368,0.003294215,0.68,7,135,48,1
5286,3,0,2444632,1,5,1,7,1,0,60,0,2.086134454,0.068080434,0.8175,134,239,10,1
5287,3,1,2446109,1,0,2,1,0,0,90,0,2.313981043,0.133964724,0.8575,182,258,6,1
5288,2,2,2447528,0,6,1,3,1,0,30,0,3.798611111,0.07501201,0.883333333,41,93,13,0
5289,1,3,2448699,0,0,0,7,1,0,120,0,2.75,0.012010157,0.77,11,78,40,0
5290,5,1,2449819,1,0,0,5,1,0,60,0,3.812572759,0.224692883,0.675,159,247,16,1
5291,0,1,2449878,0,1,0,2,0,0,60,0,2.307692308,0.022579095,0.61,39,261,40,1
5292,3,2,2451003,1,3,2,0,0,0,60,0,3.248526523,0.226889026,0.4125,144,241,27,1
5293,2,3,2451523,0,7,1,3,1,0,60,0,6.442687747,0.223663441,0.963333333,141,244,15,1
5294,3,0,2451672,1,8,1,3,1,0,60,0,2.976851852,0.044060119,0.63875,43,213,45,0
5295,1,1,2453657,0,11,2,9,0,0,60,0,1.958333333,0.009608126,0.614,23,115,18,0
5296,5,1,2454653,0,0,2,2,1,0,150,0,4.986013986,0.293528241,0.842,131,254,12,1
5297,0,1,2456480,1,6,2,7,1,0,120,0,2.359375,0.01029442,0.246666667,19,165,31,0
5298,3,0,2456612,1,12,1,3,1,1,60,0,2.771144279,0.0763846,0.8525,76,235,18,1
5299,0,1,2457256,1,8,2,7,1,0,180,0,4.333333333,0.084688765,0.683333333,90,254,24,1
5300,2,3,2458925,1,3,2,7,1,0,90,0,4.364317841,0.199711756,0.6725,158,267,10,0
5301,1,3,2459279,0,7,0,5,1,0,120,0,2.166666667,0.003500103,0,4,28,22,0
5302,3,3,2459418,1,1,2,9,0,0,60,0,2.56,0.021892801,0.495,40,250,38,0
5303,1,1,2460002,0,8,1,5,0,0,60,0,7.764705882,0.008990461,0.83,3,51,46,0
5304,3,2,2460775,0,9,1,6,0,0,70,0,1.90443686,0.038226615,0.9325,50,231,32,1
5305,3,1,2462628,1,7,1,4,1,0,60,0,2.50798722,0.053805504,0.56375,104,249,21,1
5306,1,1,2464683,0,1,0,1,1,0,90,1,2.297356828,0.071511907,0.699090909,122,179,18,1
5307,3,2,2465186,1,5,1,3,1,0,60,0,2.777777778,0.011941528,0,12,25,6,0
5308,3,0,2465876,0,10,0,1,0,0,60,0,2.917857143,0.056001647,0.8425,71,226,31,1
5309,0,3,2467267,1,11,1,0,0,0,60,0,1.509803922,0.00521584,0.663333333,21,196,48,1
5310,1,1,2468706,0,6,1,6,1,0,75,0,2.724137931,0.032461739,0.936666667,48,268,27,1
5311,3,3,2471673,1,3,1,8,2,0,100,0,1.871212121,0.016882849,0.915,39,239,56,1
5312,5,1,2472033,1,1,0,6,1,1,210,0,4.325581395,0.050991696,0.796,49,265,21,1
5313,4,2,2472178,1,0,0,8,1,0,30,0,3.504823151,0.074737492,0.91,60,190,27,0
5314,2,3,2472995,1,8,1,8,1,0,30,0,3.487179487,0.027932194,0.666666667,13,90,23,0
5315,0,3,2473538,0,7,0,7,1,0,60,0,2.932394366,0.071374648,0.536666667,45,248,21,1
5316,1,3,2475591,0,12,1,2,1,0,120,0,4.350806452,0.073982568,0.76,87,240,18,1
5317,4,2,2478799,1,0,2,7,0,0,60,0,4.326530612,0.029030266,0.515,27,86,17,0
5318,1,3,2482994,0,8,2,8,0,1,60,0,1.25,0.000960813,0.73375,39,111,46,0
5319,0,1,2486127,0,0,1,8,0,0,120,0,3.124661247,0.079061149,0.71,99,250,14,1
5320,3,1,2486769,1,3,1,0,1,0,90,0,2.771428571,0.039873722,0,80,238,28,0
5321,5,1,2487982,1,7,1,2,1,4,60,0,5.357588358,0.707363942,0.84,245,268,3,1
5322,3,1,2495352,1,2,2,2,1,0,60,0,2.792792793,0.021206506,0,7,10,4,0
5323,6,1,2498139,0,1,2,5,0,0,30,1,3.770642202,0.056344794,0.875,44,236,40,1
5324,5,3,2499307,1,0,0,5,0,1,60,0,2.937639198,0.090453641,0,160,238,28,1
5325,2,3,2500064,1,7,2,3,0,0,120,0,3.345864662,0.030471484,0,43,201,29,0
5326,2,2,2503063,1,1,0,9,0,0,90,0,2.850746269,0.026147828,0.891818182,127,268,20,1
5327,3,0,2505501,1,1,1,5,1,0,180,0,1.705882353,0.005902134,0.5925,33,227,23,1
5328,5,0,2510667,1,11,0,0,0,0,60,0,3.835380835,0.214192574,0.795,174,240,7,1
5329,1,1,2512392,0,10,2,8,1,1,60,0,2,0.004460916,0.875384615,178,268,71,1
5330,0,3,2514368,1,11,0,4,1,0,60,0,2.607142857,0.019971176,0.803333333,26,240,47,1
5331,5,2,2516163,1,11,1,6,1,0,60,0,3.720661157,0.154416306,0.9575,133,237,19,1
5332,3,2,2516497,1,10,0,4,0,0,60,0,1.904761905,0.002676549,0,3,38,36,0
5333,1,3,2520290,0,6,0,2,1,0,60,0,3.97080292,0.111934665,0.42,140,254,6,1
5334,5,0,2521655,1,0,0,9,0,0,60,1,4.60391363,0.468190241,0.882222222,227,239,3,1
5335,3,2,2523146,1,1,0,7,1,2,120,0,2.275862069,0.004460916,0.823,49,94,80,0
5336,1,2,2523350,0,11,1,8,1,0,60,0,2.449392713,0.0414522,0.895714286,82,220,24,1
5337,0,1,2529279,0,5,1,5,1,0,60,0,3.848888889,0.059364491,0.753333333,62,264,22,1
5338,5,3,2529419,1,11,2,0,0,0,60,0,4.218683652,0.136298126,0.836666667,92,261,21,1
5339,1,0,2531031,0,0,2,9,1,0,120,0,3.482269504,0.06732551,0.608571429,101,238,18,1
5340,0,1,2532302,0,0,0,7,0,0,60,0,2.859259259,0.026422346,0.683333333,60,265,19,1
5341,1,1,2532647,0,6,2,3,0,0,60,0,1.930555556,0.009470867,0.758571429,34,244,33,0
5342,3,2,2533297,1,8,1,8,1,1,60,0,3.276422764,0.027589047,0.68,28,132,20,0
5343,1,2,2533391,1,9,2,6,1,0,60,0,3.097323601,0.087296685,0.96,127,230,12,1
5344,5,0,2533504,1,7,1,8,1,1,120,0,4.163064833,0.290783062,0.955,219,240,3,1
5345,3,0,2537695,1,3,1,1,0,0,60,0,2.167553191,0.055864388,0.95125,108,240,52,1
5346,5,3,2537777,1,11,2,9,0,1,120,1,4.181372549,0.117013245,0.46,98,255,20,0
5347,1,3,2537934,1,0,1,8,2,0,120,0,1.813953488,0.010637568,0.463333333,20,118,50,0
5348,3,1,2539092,1,6,2,9,0,1,60,0,1.833333333,0.002951067,0,4,26,18,0
5349,3,1,2540195,1,8,1,8,0,1,90,0,2.572649573,0.041246311,0.3875,59,220,28,0
5350,3,0,2540922,1,5,0,1,0,3,120,0,1.887240356,0.043579713,0.66625,86,239,21,1
5351,1,2,2541388,0,1,2,5,0,0,60,0,2.235789474,0.072815867,0.92,102,230,19,1
5352,5,3,2542209,1,12,2,2,1,0,150,0,4.108433735,0.163749914,0.781428571,128,244,21,0
5353,4,1,2542645,1,9,0,1,0,0,30,0,2.985185185,0.027589047,0.845,38,151,18,0
5354,5,1,2543208,1,12,2,9,0,0,60,0,5.335839599,0.146043511,0.814,87,262,22,1
5355,3,0,2543600,1,5,2,3,1,1,120,1,2.374524715,0.085649578,0.73875,146,232,10,1
5356,5,2,2543637,1,12,2,0,0,0,60,0,3.359281437,0.038432503,0.81,21,83,23,0
5357,1,1,2544448,0,10,2,0,0,0,60,0,2.168421053,0.028206712,0.616,40,158,34,0
5358,3,3,2544678,1,3,2,6,0,1,60,1,1.591397849,0.010088532,0.39,19,100,51,0
5359,1,3,2545047,0,0,0,6,0,0,120,0,4.912195122,0.069041246,0.79,68,261,26,1
5360,3,2,2545413,1,12,1,3,1,0,60,0,1.623931624,0.026010569,0.67,24,85,15,0
5361,0,1,2550279,0,4,1,3,1,0,60,0,4.676020408,0.125729188,0.61,162,244,12,1
5362,1,1,2550290,0,10,0,9,0,0,120,0,3.309859155,0.016059296,0.694,15,207,100,0
5363,4,3,2550960,0,10,0,8,1,0,30,0,4.523148148,0.066982362,0.795,60,255,20,1
5364,0,3,2551797,0,7,0,7,0,0,60,0,2.366666667,0.034040217,0.593333333,41,251,39,1
5365,5,0,2552831,1,6,1,0,0,1,180,0,3.895306859,0.073982568,0.79,40,58,4,0
5366,5,0,2553363,1,3,1,4,1,0,60,0,4.417518248,0.207604145,0.87875,145,233,9,1
5367,0,1,2555340,0,8,1,8,1,0,60,0,4.478330658,0.19140759,0.796666667,166,268,11,1
5368,3,1,2555596,1,8,0,2,0,0,90,0,2.920716113,0.078306225,0.78875,127,234,40,1
5369,3,1,2556345,0,5,2,0,1,1,60,0,2.026530612,0.068080434,0.7275,53,63,129,0
5370,0,1,2557283,1,12,1,7,2,0,60,0,4.558676028,0.311852309,0.783333333,240,263,7,1
5371,2,3,2558071,1,8,2,7,1,0,30,1,3.377938517,0.12813122,0.735,127,261,18,1
5372,0,1,2562034,1,0,0,6,0,0,60,0,4.64516129,0.009814014,0.64,17,239,98,1
5373,4,1,2564333,1,5,0,0,1,0,60,1,3.441269841,0.14872006,0.638571429,164,244,16,1
5374,2,2,2564711,1,9,0,9,0,0,60,1,3.314720812,0.044746414,0.9125,88,235,19,1
5375,2,2,2567038,1,6,0,8,0,0,60,0,3.882075472,0.056413424,0.891428571,94,227,39,1
5376,5,0,2567054,1,0,0,8,0,0,60,0,4.168224299,0.183583831,0.9275,117,240,10,1
5377,1,2,2568059,0,1,0,5,0,0,180,0,2.113772455,0.024157573,0.824285714,39,221,21,1
5378,3,1,2569051,0,8,1,4,1,0,60,0,2.506234414,0.068903987,0.656666667,78,256,22,0
5379,1,0,2569163,0,12,1,3,1,0,120,0,3.173913043,0.035001029,0.874285714,79,207,17,1
5380,0,3,2569324,1,8,0,8,0,1,60,0,2.614035088,0.020382952,0.7,51,264,82,1
5381,3,1,2569416,1,8,0,7,1,1,90,0,3.567919075,0.169377531,0.9575,176,260,15,1
5382,5,2,2570929,1,0,2,8,1,0,60,0,4.640864086,0.353784915,0.845714286,162,236,15,1
5383,1,0,2571447,0,2,2,1,0,0,60,0,3.053333333,0.015647519,0.81,15,39,7,0
5384,3,3,2572145,1,9,2,4,0,1,60,1,1.614035088,0.006245282,0.433333333,12,62,18,0
5385,1,1,2573353,0,12,2,9,1,0,60,0,2.143564356,0.029647931,0.614,51,107,16,0
5386,3,1,2574281,0,5,2,2,1,0,60,0,1.927835052,0.012765081,0,8,27,11,0
5387,0,1,2574528,1,2,1,6,1,0,60,0,2.787037037,0.041246311,0.71,80,268,24,1
5388,0,3,2576122,1,5,0,6,1,1,60,0,2.2,0.000686295,0.64,15,34,22,0
5389,1,3,2578532,0,8,2,9,0,0,120,0,3.314553991,0.048383776,0.843333333,54,219,24,1
5390,0,1,2578995,0,11,0,9,0,0,60,1,2.866666667,0.061903781,0.8,130,265,11,1
5391,5,1,2579401,1,8,2,8,0,0,60,0,3.233160622,0.042756159,0.585714286,57,263,27,1
5392,5,3,2579891,1,5,0,1,0,0,150,0,3.175644028,0.092992931,0.892,107,251,10,1
5393,0,3,2581477,0,0,2,3,1,0,60,0,4.220720721,0.257154622,0.496666667,211,266,8,1
5394,5,2,2585330,0,6,1,2,1,0,60,0,4.296296296,0.151190721,0.806666667,115,241,22,1
5395,0,1,2586560,0,0,2,7,1,0,60,0,4.27311828,0.136298126,0.746666667,118,262,14,1
5396,3,1,2588379,1,0,2,6,1,0,60,1,3.5,0.007137465,0.26,7,32,13,0
5397,5,1,2588467,1,11,2,0,0,0,60,1,3.4375,0.003705991,0,3,18,15,0
5398,3,3,2588655,1,6,2,4,0,2,60,0,5.84,0.009951273,0.661666667,32,196,46,0
5399,2,3,2590948,0,11,0,3,0,1,60,0,3.607142857,0.006862947,0.73,8,43,11,0
5400,5,0,2590999,1,8,0,8,1,0,90,0,3.622331691,0.15132798,0.906666667,125,212,13,1
5401,1,2,2592923,1,10,2,9,0,0,60,1,1.825581395,0.010706197,0.838,24,152,24,0
5402,0,1,2594139,0,9,0,4,0,0,60,0,5.618834081,0.085924096,0.8,52,230,19,1
5403,5,2,2595058,1,11,0,9,0,0,60,1,2.325581395,0.013657264,0.84,11,39,9,0
5404,3,3,2595457,1,6,1,4,0,1,60,0,1.716216216,0.008647313,0.576,33,248,56,0
5405,5,1,2595641,1,9,0,9,0,0,120,0,4.548076923,0.064854849,0.6825,58,256,26,1
5406,4,2,2595665,0,10,1,1,0,0,30,0,5.296610169,0.042824789,0.81,55,241,39,1
5407,5,1,2596621,1,9,0,4,2,0,60,0,4.206590621,0.22771258,0,238,258,49,1
5408,5,3,2597117,1,0,0,1,0,0,60,0,5.084532374,0.193946881,0.935,150,257,17,1
5409,5,0,2599162,1,3,0,9,0,0,60,0,3.492592593,0.06464896,0.815,40,29,24,0
5410,4,3,2599179,1,11,0,5,0,0,90,0,2.965517241,0.064854849,0.926666667,130,240,14,1
5411,0,1,2599352,0,6,0,2,0,0,120,0,3.563218391,0.042481642,0.773333333,70,243,30,1
5412,6,1,2599817,0,0,2,5,1,0,30,0,3.07518797,0.028000824,0.766666667,69,244,24,1
5413,0,3,2601889,1,11,1,6,1,0,60,0,2.705592105,0.112826848,0.843333333,135,264,8,1
5414,1,2,2602679,0,10,0,2,1,0,60,0,2.680851064,0.02587331,0.86,50,219,28,1
5415,2,2,2603195,1,9,0,5,0,0,60,0,3.767676768,0.025530163,0.655714286,68,226,37,1
5416,5,2,2606636,1,5,0,9,0,0,60,0,7.275280899,0.444307186,0.9425,183,241,7,1
5417,3,2,2608626,0,8,0,6,0,0,60,0,2.751937984,0.073021756,0.85,135,241,10,1
5418,2,2,2609908,1,6,0,5,0,0,90,0,2.193333333,0.022510466,0.71625,74,220,26,1
5419,5,1,2613746,1,6,0,0,0,0,60,0,3.470383275,0.068286322,0.815555556,99,247,28,1
5420,5,0,2613930,1,9,2,8,0,0,75,1,4.109979633,0.13842564,0.858,122,238,13,1
5421,3,3,2615169,1,10,0,3,0,1,60,0,2.4,0.023814426,0.606666667,161,255,57,1
5422,4,1,2616950,1,4,0,3,0,0,60,0,6.064777328,0.102738316,0,93,228,27,1
5423,4,1,2617635,1,11,0,0,0,0,60,0,3.280898876,0.040010981,0,38,234,43,1
5424,1,1,2617839,0,10,0,6,0,0,60,0,2.242105263,0.014549448,0.872857143,31,243,36,1
5425,3,2,2619496,1,8,4,8,1,0,60,0,1.743697479,0.0284126,0.9325,85,229,12,1
5426,1,0,2620178,1,8,2,1,0,0,60,0,2.378881988,0.026216457,0.924285714,58,227,26,1
5427,2,3,2622441,1,3,2,2,1,0,120,0,2.645320197,0.036785396,0.8425,107,237,35,1
5428,3,3,2622441,1,3,2,2,1,0,120,0,2.092592593,0.030951891,0,107,237,35,1
